"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LTR52",46.5828927801625,0.730105461035047,0.185756164249468,1.79883480791569e-05,0.000218180724153643
"LTR57",2047.52538937587,1.36168591415603,0.378595289813407,1.49019507609011e-05,0.000193907090998554
"LTR58",14.7060143846291,1.11844434061371,0.248171720813095,8.53442534582953e-07,1.71815695169813e-05
"LTR5B",67.0355754976316,0.931828573093655,0.284120963561477,0.000127339874030159,0.00117130728957052
"LTR62",9.13067516470247,0.809912481908116,0.300535937423814,0.001500419956498,0.00856121975178272
"LTR65",8.31331878867923,0.76070858145589,0.336114554990254,0.00457766527458303,0.0221012165066972
"LTR6A",106.86450462076,0.587242691020463,0.246150661969034,0.00548093727841412,0.0256498248950345
"LTR6B",251.736221240124,1.42891871381141,0.282301951359344,2.29336545509302e-08,6.61357010968716e-07
"LTR7",292.987104394499,0.820975004378151,0.300327832763195,0.000986977466861164,0.00619473504200507
"LTR70",86.7376749205369,1.81354003322279,0.414318720680313,3.74467552547689e-07,8.50121018230605e-06
"LTR79",13.0855824521101,-0.923513410767362,0.235169035306153,2.4419660311944e-05,0.000283214973400481
"LTR7C",267.817350662447,0.84598219918811,0.274123425831811,0.000304682526828241,0.00233882198651606
"LTR7Y",220.215081483581,5.20040338952826,0.77524400763135,1.0864863805798e-09,3.99752057958156e-08
"LTR81A",5.87569352635573,-2.74415251705798,0.266510641285301,1.79527871783208e-25,6.38520797308942e-23
"LTR82A",201.693223146134,-1.31269043883748,0.35853174354096,5.55675640666436e-05,0.000575636804457366
"LTR90A",4.9371961841631,0.801217734563644,0.423664235910443,0.00901360102583983,0.0387802915103673
"MamGypLTR1c",2.18705085793124,-1.50888824753054,0.372286579431242,3.95002368454485e-06,6.48411580216823e-05
"MamGypLTR2b",4.01922154562858,1.37725857218441,0.451506696949836,0.000177098026801762,0.00149971106823396
"MamGypLTR2c",44.9721602566846,1.25054412967853,0.336941011727129,1.37408473978874e-05,0.000181005977451184
"MamRep137",80.6969358051344,-0.560072403759169,0.154566580868539,0.000134426070424976,0.00121553065375804
"MamRep38",30.7272932294361,1.06085699397398,0.339015251418089,0.000172276770307156,0.00147055451134189
"MamRep434",176.592816169895,-0.623167175762969,0.123384491082147,1.99525323603586e-07,4.83848909738695e-06
"MamRep488",1.48408781395676,-0.699714433728908,0.348207375283452,0.0111835762855272,0.0458956765256059
"MamRep605",40.6252970704742,0.748019674471409,0.200241973575534,4.39703196489957e-05,0.00045996403005371
"MamSINE1",121.399603375107,-0.311352634699669,0.123352265428136,0.00932522656533277,0.0398000669808403
"MamTip2",29.3638019824879,-0.900977168431056,0.260993244453008,0.000155900479862082,0.00137475877696564
"MARNA",481.840071507508,-0.343809967590388,0.0875785093246966,6.43957610171726e-05,0.000660675740435799
"MER101-int",50.8584764442066,-0.671847208076103,0.224833691829595,0.0010431207786248,0.00643358306816567
"MER102b",80.0212896423613,-1.32548567607566,0.151618136237941,2.97843612100736e-19,7.94497835278714e-17
"MER102c",93.7129006457897,0.537683961036817,0.190878187298079,0.00195975470488745,0.0108344988088855
"MER103C",91.9354247456971,-0.871209313329216,0.16885546818608,7.279117866177e-08,1.91561498110443e-06
"MER112",92.5884426625992,-0.74065674591874,0.232129928693137,0.000505505303533724,0.00359582772580322
"MER11A",18.8400790359796,1.14651952639917,0.522103180135034,0.00808475442211861,0.0356464172247957
"MER11B",100.025046929194,0.811528343898436,0.296754604430571,0.001029170348784,0.0064021215048699
"MER124",26.3847624182391,-2.18958751377595,0.369148081996477,7.32163730198857e-10,2.79006678615065e-08
