"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HAL1",1421.33497221444,-0.323241436959704,0.0577242573062206,9.84493748666309e-09,4.39143878192972e-07
"HAL1b",156.668800710793,0.240878723294721,0.0851510259803004,0.00286589816971873,0.0201846990709376
"HERV17-int",272.617186940446,1.82460912267947,0.428680307538814,3.30051863139864e-07,1.03369434583379e-05
"HERV3-int",257.172761013736,0.99846597558138,0.369183629062523,0.000236824770243053,0.00272796021944414
"HERV4_I-int",164.272551133971,1.08865034330606,0.32015649084609,2.31232299509761e-05,0.000386788573725419
"HERVE_a-int",137.723860877347,1.22037423821114,0.420131911688357,9.71430382996118e-05,0.00131187662731219
"HERVE-int",829.843034528312,-1.06429903541363,0.281948295217074,2.17924388616433e-05,0.000368718046026884
"HERVH-int",1688.60250746694,0.755220553061135,0.302783930422194,0.00090012069907145,0.00803016769111014
"HERVK-int",274.051753496176,0.702527592736559,0.299588383597175,0.00129433411693175,0.0107037068546266
"HERVK11-int",233.870184875338,0.825767789538745,0.358409507256475,0.000954859888618068,0.00841648955716046
"HERVK14-int",310.517883333025,0.423651162436252,0.163060815897843,0.00225925625201709,0.0165453990197471
"HERVK22-int",146.775600269435,1.08361244875164,0.30382402062177,7.78736114908225e-05,0.00109407518790432
"HERVK3-int",491.898253245594,0.877840387057839,0.418236908778737,0.00146199920861737,0.0118898499175954
"HERVL18-int",31.8487784684126,2.42076207404439,0.492809344594995,2.35378943893083e-06,5.46735893479017e-05
"HERVS71-int",171.164034740055,1.13084303146579,0.399963487163374,0.000133436489633372,0.00172296941000283
"HUERS-P2-int",23.7728770561088,1.16133360578959,0.509722204728157,0.000558953357618345,0.0055220090094913
"L1HS",151.05790790367,1.1497380919513,0.273559609332812,9.79433389332542e-07,2.5745106233884e-05
"L1M3de",24.7035496313027,0.399332721169588,0.181036076232174,0.00755453983085866,0.0421222826932725
"L1M4c",352.98452428814,0.211735435187555,0.0778956664676442,0.00505774962919444,0.0315466417549755
"L1M7",106.763726247284,0.325334019775201,0.108194735036849,0.00123977373413651,0.0103690166855053
"L1MA5A",185.813834507044,-1.02552801636386,0.0982818575295517,1.69582152967531e-26,4.16041548613676e-24
"L1MA7",333.278812749447,-0.368343815035642,0.0627041941577805,1.46545888146246e-09,7.43846715004394e-08
"L1MA8",593.625511304832,-0.200611217965095,0.0773670098052831,0.00503432562395115,0.0315341588019408
"L1MB1",268.658593611109,0.271817119069465,0.0853964930738405,0.000873419318279571,0.00793625454634277
"L1MB5",880.051287291599,-1.12536214641657,0.091493041996243,1.05586554278297e-35,7.77117039488265e-33
"L1MB8",1868.2871255753,-0.185663125533704,0.0675286983159939,0.00464724073680436,0.0293485688628857
