"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HERVK3-int",515.655387708675,-0.918187767960263,0.198458175700444,2.47284563685173e-07,2.86644023405063e-05
"HERVL-int",355.798616753845,-0.454587625108246,0.107828709663835,1.91710051736292e-06,0.000140351937876412
"HUERS-P3b-int",26.6024742905415,-0.377339347846419,0.137565857452754,0.000448888129306485,0.0102361211125462
"L1MA10",118.697382681563,-0.261284060218595,0.0750259933582325,5.10271117266556e-05,0.00202796321176508
"L1MA3",791.164854951352,-0.166481074702011,0.0591790705378175,0.00109693705130213,0.0206842635326359
"L1MA4A",428.78742427892,-0.201002322328829,0.0661050355301607,0.000389781025300834,0.00918958315582137
"L1MA5A",180.632654474923,0.240513539769737,0.0543220990195257,1.4551868584765e-06,0.000119068524714165
"L1MA9",866.175254319031,0.145665355902038,0.0594923436592293,0.00423952359384702,0.0468029945955652
"L1MB5",850.107173165378,0.297963081211062,0.0432491168120247,8.30658715335183e-13,2.8886156825781e-10
"L1MCa",383.291705088358,-0.167027341838486,0.0730895826692506,0.00378413499251611,0.0442364587492199
"L1MDa",529.840170402586,-0.13709919482362,0.0466280674918619,0.00120000517894731,0.0219632526831015
"L1MEa",46.3099362612591,0.469712871259031,0.204228372718241,0.000878051320939455,0.0177010056148809
"L1MEg",601.313297049153,-0.103151878010246,0.0344850184510248,0.00141727351020047,0.0249547778821374
"L1MEg2",58.2386089667999,0.298113696534914,0.129741496194528,0.00158831659708239,0.0263017665064477
"L1PB",69.2328343638081,-0.215448819300912,0.0751525966780828,0.000702289427974435,0.0148012817320067
"L1PREC2",940.327055821011,0.175489366090487,0.0749121056885946,0.00390773981244639,0.0447215749976944
"L2-3_Crp",96.8864865411081,-0.177379912021892,0.0739235321559883,0.00367871073703189,0.0441128158207876
"L4_A_Mam",227.980679284302,-0.177828848411352,0.0691646649222634,0.00228109870054997,0.0330521697131772
"Looper",78.4212270705157,-0.159331587664635,0.0604134119372048,0.00231631794120599,0.033216476868222
"LTR1",30.2214791582036,-0.652052894677999,0.162333509661997,2.87967510293086e-06,0.000200281403408841
"LTR107_Mam",8.69294897931079,0.793262225567763,0.152844265240253,8.06571998822123e-09,1.40242706295197e-06
"LTR10A",119.694276409964,-0.607701765116089,0.279351954823783,0.00112259684236178,0.0208204294363365
"LTR10B2",7.14953816797586,-0.565827343621912,0.229266774628484,3.9592586088059e-09,7.86761246407002e-07
"LTR10C",81.6101951838219,-0.212142255463076,0.0629251207285416,0.00012893052410653,0.00376900549564736
"LTR12",195.588716897538,-0.583187538425996,0.241317622899882,6.11220897292765e-06,0.000340083307253694
"LTR12_",135.49787775265,-0.799793588698169,0.235336789997676,3.20119768278501e-05,0.00139152061773561
"LTR12C",1150.92278402258,-0.313399902746251,0.140838266091002,0.00238570228088268,0.0335203219465435
"LTR17",568.537213183913,-0.49688223502152,0.257929620860374,0.00210566997302497,0.0311594354518908
"LTR19-int",91.95303496823,-1.32303232160453,0.194855479500153,6.73379883283501e-13,2.8886156825781e-10
"LTR19A",186.857929293272,-1.50611678751986,0.235058896715477,8.81299857103912e-12,2.45177620246308e-09
"LTR1A2",101.680140360581,-0.200699712538605,0.0877919641859938,0.00376831435353857,0.0442364587492199
"LTR1B0",13.5829437588665,-1.62345871362048,0.334815562634672,0.00251377685036909,0.0339481902802272
"LTR1F1",19.9851793870128,-0.471752691022227,0.172342253760883,0.000335358516766963,0.00863858697820085
"LTR22",4.36025164454269,-1.05589904051886,0.350215505632874,0.000107034369868172,0.00346243740666574
"LTR22A",19.1801790823784,-0.28411292100642,0.134539456305314,0.00264428603374063,0.035332561557462
"LTR22B1",103.912975782857,-1.51399652837276,0.223349378935373,6.09089332412779e-13,2.8886156825781e-10
"LTR3",37.8301838589789,-0.539470677706732,0.185568469289289,0.000184646382864057,0.00503613957968438
"LTR33A",49.8222818087087,0.350192181851471,0.108438824091208,8.56133848387571e-05,0.00297720545776778
"LTR33B",17.3221064636938,-0.242182290260039,0.0863638118745111,0.000650207650696199,0.0139144437248987
"LTR34",11.392947867058,-0.269287033927526,0.110346330244737,0.00155862737716439,0.0262064651985854
"LTR35A",4.63965862628661,0.398722416956713,0.21854773497241,0.00250792670433951,0.0339481902802272
"LTR36",44.9912617262198,-0.656456527961052,0.158964699105755,1.91135224681457e-06,0.000140351937876412
"LTR3A",40.5340293074862,-0.83008784792255,0.19570292512971,1.16813336714715e-06,0.000101554594606355
"LTR40c",61.2548306213072,-0.561699043865751,0.151203929212248,1.31729336875059e-05,0.000704751952281567
"LTR41",64.8601032885301,0.164779312243646,0.0513487645995699,0.000367039464097062,0.00880261887170712
"LTR53-int",9.23477750702489,0.3159961529847,0.161825586667015,0.00331570540087065,0.0407845532211784
"LTR5A",379.876660689068,0.365465747858428,0.124246755192392,0.000180559991664348,0.00502317896810218
"LTR75_1",12.6898208546864,-0.356758105957861,0.208721482833853,0.00448930588174209,0.0476688891717805
"LTR79",74.3721900560926,0.127330815893201,0.050260524515432,0.00452919028060657,0.0477280581842707
"LTR7C",81.9928369926742,-0.391536512035307,0.130287638666846,0.00018883161976844,0.00505124582880577
"LTR82A",22.0426366974429,0.397205573545718,0.108107776332532,1.80330639594847e-05,0.000836133065588107
"LTR86B1",10.8722815446364,-0.357850157406895,0.0956858808249513,1.57402815842505e-05,0.000781954702989017
"LTR9B",148.243058074847,-0.394251082649491,0.242220879159187,0.00445197764351609,0.0476688891717805
"MADE1",3.06780100893069,-0.309477815213933,0.151737753522628,0.00279969514642755,0.0361427981057932
"MER101",6.57974854264621,-0.373570919363359,0.150571639700608,0.0008911153874831,0.0177077357712713
"MER1A",368.704524059439,0.115119171429623,0.0448675580271324,0.00480824095643148,0.0499124117193746
"MER21B",398.534658041457,-0.10137841411328,0.0374433121347486,0.00392238112848218,0.0447215749976944
"MER31A",98.9103729176022,-0.171169684062876,0.072757187799399,0.00407454936496876,0.0460788468835085
"MER31B",66.5703942050764,0.215414166295555,0.0871983407616418,0.00174644472862893,0.0282984066987064
"MER34A",45.0223435758227,0.299960264269365,0.0796152746740747,1.65332332771915e-05,0.000793025085812876
"MER4-int",530.983661985015,-0.266184106354033,0.110662035911281,0.00174957798424784,0.0282984066987064
"MER41D",12.1203788460067,0.253744760368682,0.114912187878838,0.00281404435426423,0.0361427981057932
"MER47C",4.02771615816433,-0.508823448834159,0.319155227735809,0.00353439964387184,0.0427508687358759
"MER4D0",25.4645108324229,0.371068582086953,0.109982565316244,5.02774073310469e-05,0.00202796321176508
"MER52-int",12.304180025616,-0.470497660423415,0.215937692668699,0.00144159493060939,0.0250657318559707
"MER57D",16.5350512952959,0.414426328234159,0.124348634483384,4.6101589074162e-05,0.00194325183036847
"MER57E3",18.1178383811837,-0.274349190121968,0.113329501854505,0.00156372150358202,0.0262064651985854
"MER66A",61.5875707294845,-0.479665687555746,0.254293112229398,0.00236591227209485,0.0335203219465435
"MER66C",15.9867028276586,-0.314041413696911,0.126673039429639,0.00101962238581521,0.0196985380370688
"MER67B",33.515139438811,0.278749087196123,0.121652409186219,0.00183459682511855,0.0288487887215628
"MER70-int",13.2333369884065,0.476675126818486,0.186058213999668,0.000466897038798736,0.0104750609833716
"MER72B",3.45199073059735,-0.60963423458711,0.201366078170921,0.000120283313663399,0.00367406367455473
"MER76",23.6943036766712,0.18636463749031,0.0825337373284597,0.00432616985688674,0.0470132989916363
"MER76-int",23.5483670499754,0.287539823489042,0.107857711534519,0.000645078837643891,0.0139144437248987
"MER83B",6.18682470181455,-0.385140218873645,0.190459568398673,0.00225043819270622,0.0329511529058352
"MER97b",3.67011971534802,1.16111844366081,0.281617266146827,1.09683737968432e-06,0.000101554594606355
"MLT1A0",678.906062931451,0.0903375970407203,0.0305170280782566,0.00193534295468819,0.029741266513783
"MLT1A1",187.047206879323,0.126823788148674,0.0379772299746312,0.00034225245721626,0.0086558757815967
"MLT1B-int",28.8103492266759,0.221948746533432,0.0965152432124813,0.00278999141421726,0.0361427981057932
"MLT1E",19.9457814563837,0.227856672737337,0.0976838935503929,0.00251078933671731,0.0339481902802272
"MLT1E1A-int",6.79361794813401,0.35800283511518,0.172116746179367,0.00194569033267739,0.029741266513783
