Unnamed: 0,0
Alu,8.631471640199727
AluSq4,68.49847557627896
AluYa5,38.03582354988295
AluYc3,23.407928315543007
AluYf1,55.83849640013869
AluYg6,11.831226241634736
AluYh3a3,14.942197263157892
AluYk2,15.439094204653276
AluYk3,25.248099445666266
AluYk4,31.46036754548184
AmnSINE1,11.641913627721053
AmnSINE2,2.596959210526316
Charlie10,46.50768131842106
Charlie11,1.2537673684210526
Charlie13a,21.78187204848
Charlie17,13.682804905942104
Charlie17a,11.698073268421052
Charlie1b,83.91503704621672
Charlie3,42.086472158673686
Charlie4,1.186613547368421
Charlie4z,35.37733192105263
Charlie6,3.056842663157895
Charlie7a,10.32377958789474
Charlie9,11.885498773684212
CR1-3_Croc,12.432744978947365
ERV24_Prim-int,6.912364842105264
ERV3-16A3_I-int,95.88332324567854
ERVL-int,10.380712117157895
FordPrefect,7.095309000000001
FordPrefect_a,1.4039964210526314
HAL1M8,266.00452933747687
Harlequin-int,462.71632468429465
hAT-N1_Mam,3.251155881578947
HERV1_I-int,2.665932252631579
HERV1_LTRc,5.808847526315789
HERV1_LTRd,0.418131947368421
HERV15-int,19.192275152631577
HERV16-int,40.44151224736843
HERV17-int,56.91047218105263
HERV3-int,100.27084978363159
HERV30-int,0.8437554736842106
HERV35I-int,20.219012789473684
HERV4_I-int,52.571141210526314
HERV9-int,16.787887473157895
HERV9N-int,25.302685130392632
HERV9NC-int,44.570509811505396
HERVE_a-int,47.63233557894737
HERVE-int,1619.727525627389
HERVFH19-int,3.2693464736842106
HERVFH21-int,25.44091075789473
HERVH-int,755.2762097279503
HERVH48-int,39.35597395789475
HERVI-int,10.93143157368421
HERVIP10B3-int,145.123562488
HERVIP10F-int,32.794651039426206
HERVIP10FH-int,97.01087657716444
HERVK-int,121.65737384126575
HERVK11-int,97.54976328684208
HERVK11D-int,1.4228362631578948
HERVK13-int,95.39710842105262
HERVK14C-int,2.46285952631579
HERVK22-int,57.136007981578956
HERVK3-int,198.38403435894742
HERVK9-int,151.58069947105264
HERVL-int,228.3311698686629
HERVL18-int,5.726490266393915
HERVL66-int,13.119971957894737
HERVP71A-int,30.310393673684214
HERVS71-int,55.838695997757895
HUERS-P2-int,7.354546063157893
HUERS-P3-int,35.3419575163158
Kanga1,11.134777631578947
Kanga11a,14.380670796553213
Kanga1a,13.526786578947368
Kanga1b,7.225786289473686
Kanga1c,12.30525070755053
Kanga1d,9.7976179
Kanga2_a,63.316507186025525
L1HS,52.64302514035578
L1M1,372.98210615158746
L1M2,324.88951750259065
L1M2a1,5.40076652631579
L1M2b,4.953601894736842
L1M2c,16.04199582105263
L1M3,325.1984565332084
L1M3a,159.7505046667826
L1M3b,13.599590387368423
L1M3c,11.675793078947372
L1M3d,15.134801294736839
L1M3e,12.669667331578948
L1M3f,45.70781156305684
L1M4a2,70.65256110421053
L1M4c,235.30629471541818
L1M6,77.24635381157894
L1M7,65.91571495157893
L1M8,52.51974895643368
L1MA1,380.9098044222429
L1MA10,73.86228205263157
L1MA3,525.1646511978691
L1MA4A,314.14470620421156
L1MB1,169.65874442722566
L1MC,162.56311378840482
L1MD3,235.3218540477184
L1ME3D,145.02089323678155
L1ME3F,290.72279631329474
L1MEa,202.81353144930023
L1MEg1,31.62781186892994
L1MEg2,34.848552189473686
L1P1,54.37858311363068
L1P2,188.90000216307385
L1P3,87.47404469542035
L1P4,107.53047103499834
L1P4a,15.05093407606055
L1P4b,1.059268724736842
L1P4d,3.2944567315789475
L1P4e,24.635406000000003
L1PA11,382.0210872494736
L1PA12,36.63458313786721
L1PA13,266.54739239162774
L1PA14,178.89643094931333
L1PA15,340.0667850714056
L1PA15-16,31.745811381157893
L1PA2,158.20878291189038
L1PA3,322.43656831142675
L1PA5,604.2370671187434
L1PA6,774.592374818993
L1PA7,1329.2558681694445
L1PA8,319.54707170489615
L1PA8A,171.40834437873391
L1PB1,962.581140914586
L1PB2,83.42708068004158
L1PB3,146.07602292784372
L1PBa,101.98537789068462
L1PBa1,178.29355203255557
L1PBb,19.368425989473685
L1PREC2,729.6983663880483
L2-1_AMi,21.994264542105263
L4_B_Mam,68.44377201673684
Looper,54.78584290526316
LOR1-int,93.3298184094989
LOR1a,30.838200744502796
LTR1,18.176807817473684
LTR102_Mam,11.834874295263157
LTR103b_Mam,2.784996778947368
LTR105_Mam,6.401601189473684
LTR106_Mam,6.7068913684210525
LTR10A,31.848728385014738
LTR10C,61.435349068421054
LTR10E,25.252743384569477
LTR10F,22.78935084210526
LTR12B,6.829848426315789
LTR12C,504.7097433468887
LTR12D,67.05819716842106
LTR12F,17.97627501573495
LTR13_,18.078058631578944
LTR14,5.519231247368421
LTR14A,6.939526631578948
LTR14C,1.385309263157895
LTR16A2,21.924049236842105
LTR16B1,15.964114060376634
LTR16B2,36.15005871578948
LTR16D,9.5266757938
LTR16D2,4.498255957894736
LTR16E2,32.7679919108539
LTR18A,3.7282736842105266
LTR18B,20.165478389473684
LTR19A,51.35463972036842
LTR19B,30.578593023204736
LTR1A2,58.48420237940076
LTR1B,10.19489958631579
LTR1B0,2.0823432105263153
LTR1B1,1.7704288835789475
LTR1C,3.0724114736842103
LTR1C1,0.6553143157894737
LTR1D,11.628730026166158
LTR1D1,20.349284921052632
LTR1E,17.738623805423156
LTR1F,2.365428157894737
LTR1F1,10.414705020829999
LTR2,48.588311352157895
LTR21A,10.364512421052632
LTR21B,3.482098368421052
LTR22A,9.25474146105263
LTR22E,21.984016347368424
LTR23,16.196777157894733
LTR24C,12.705188403566316
LTR25-int,42.72741063947369
