Unnamed: 0,0
Alu,17.305285321052633
AluSq4,57.712650732401684
AluYa5,37.064350982966
AluYc3,25.644294975154278
AluYf1,79.2494879179158
AluYg6,12.500246020913377
AluYh3a3,30.772532069960107
AluYk2,20.474909006715947
AluYk3,51.85270185842105
AluYk4,31.61394990453963
AmnSINE1,34.063377947368416
AmnSINE2,8.0
Charlie10,20.415189803578947
Charlie11,5.052631578947368
Charlie13a,12.010935736842105
Charlie17,156.0
Charlie17a,16.525537368421052
Charlie1b,82.21052643532053
Charlie3,12.725073636842104
Charlie4,7.7368421052631575
Charlie4z,306.823581631579
Charlie6,8.947368421052632
Charlie7a,18.68421052631579
Charlie9,62.06732263157895
CR1-3_Croc,22.768999789473686
ERV24_Prim-int,17.107774942105262
ERV3-16A3_I-int,493.0002157421894
ERVL-int,104.42208943578949
FordPrefect,104.52239778947369
FordPrefect_a,11.262360421052632
HAL1M8,102.91416813807369
Harlequin-int,781.2003382363159
hAT-N1_Mam,34.0
HERV-Fc1-int,50.66615716842105
HERV-Fc2-int,1.2097986315789473
HERV1_I-int,7.636700000000001
HERV1_LTRc,0.7368421052631579
HERV1_LTRd,24.458405263157896
HERV15-int,81.41128736842106
HERV16-int,283.6997181578947
HERV17-int,102.20118574303474
HERV3-int,147.24817059331582
HERV30-int,79.84210526315789
HERV35I-int,14.126001684210525
HERV4_I-int,53.99682105263159
HERV9-int,54.989242098086585
HERV9N-int,11.38769316631579
HERV9NC-int,44.60631154175021
HERVE_a-int,229.65481351578947
HERVE-int,1236.340427155036
HERVFH19-int,20.210526315789473
HERVFH21-int,24.0
HERVH-int,2296.207725367381
HERVH48-int,108.98937608421053
HERVI-int,7.2105263157894735
HERVIP10B3-int,138.95091744842105
HERVIP10F-int,1033.0084339646316
HERVIP10FH-int,235.30192210526312
HERVK-int,212.39772074491532
HERVK11-int,21.25667193539466
HERVK11D-int,25.712059052631577
HERVK13-int,97.43750478947366
HERVK14C-int,31.11080889473684
HERVK22-int,180.8616942864737
HERVK3-int,246.4495774805653
HERVK9-int,230.04756073126603
HERVL-int,510.2248979512555
HERVL18-int,43.45880894736842
HERVL66-int,13.786127312105263
HERVP71A-int,14.005585789473685
HERVS71-int,37.15175968973158
HUERS-P2-int,25.476065947368422
HUERS-P3-int,123.05412736842106
Kanga1,12.548311052631579
Kanga11a,23.105263157894736
Kanga1a,50.45168894736842
Kanga1b,7.433622105263157
Kanga1c,12.947368421052632
Kanga1d,41.35746363157895
Kanga2_a,38.73684210611094
L1HS,92.73166582508313
L1M1,809.7790759298287
L1M2,849.0300239092736
L1M2a1,2.3157894736842106
L1M2b,23.473684210526315
L1M2c,35.67831152631579
L1M3,317.71652181548274
L1M3a,13.031161119183
L1M3b,105.7025784021484
L1M3c,37.34599089473684
L1M3d,23.31578947368421
L1M3e,17.317970526315786
L1M3f,31.211594842105264
L1M4a2,68.33461632631578
L1M4c,217.1676442032974
L1M6,230.52631578947367
L1M7,86.99343382048926
L1M8,31.740532538221625
L1MA1,310.4980266468783
L1MA10,260.1842549473684
L1MA3,571.9474572777978
L1MA4A,672.4886053698782
L1MB1,312.9291590107114
L1MC,445.86671983046847
L1MD3,314.5800040430421
L1ME3D,1629.5816457000892
L1ME3F,463.21990707728696
L1MEa,12.157894736842104
L1MEg1,17.614610157894738
L1MEg2,19.575908315789473
L1P1,185.1831922595872
L1P2,186.08081295780607
L1P3,312.10533093665845
L1P4,91.4209108828074
L1P4a,43.96772125214855
L1P4b,15.84160568375153
L1P4d,2.1052631578947367
L1P4e,3.789473687420784
L1PA11,458.1332066802347
L1PA12,227.4964986322148
L1PA13,657.2404256846111
L1PA14,243.31790863016522
L1PA15,502.23116357933617
L1PA15-16,55.18488684547798
L1PA2,523.0349359694605
L1PA3,1027.6252380265958
L1PA5,744.3602600992888
L1PA6,1086.0938248973405
L1PA7,1419.4214249324652
L1PA8,349.6604841189764
L1PA8A,140.49202696211634
L1PB1,1096.8769622719271
L1PB2,158.90805295284423
L1PB3,226.3483501578947
L1PBa,118.82007855574106
L1PBa1,99.00431705263158
L1PBb,25.05500947268421
L1PREC2,698.8982882315712
L2-1_AMi,21.636646315789477
L4_B_Mam,86.9042279368421
Looper,12.263157894736842
LOR1-int,78.19776480526315
LOR1a,60.89817731578948
LTR1,18.566765263157897
LTR102_Mam,14.736841859609058
LTR103b_Mam,16.736842105263158
LTR105_Mam,32.60595776801053
LTR106_Mam,9.421052631578947
LTR10A,263.5198783842105
LTR10C,169.9241169109657
LTR10E,29.856640222810526
LTR10F,21.55729142631579
LTR12B,16.237017157894737
LTR12C,1652.0190415914494
LTR12D,176.08938084736843
LTR12F,53.26309269236316
LTR13_,23.152888111119474
LTR14,34.14865489473684
LTR14A,4.472433684210526
LTR14C,5.5961703157894735
LTR16A2,63.421052631578945
LTR16B1,59.72515110526316
LTR16B2,93.75558789473685
LTR16D,123.15789473684211
LTR16D2,9.421052631578947
LTR16E2,90.98580641337405
LTR18A,6.526315789473684
LTR18B,70.33699736842105
LTR19A,64.12731999999998
LTR19B,15.927987368421055
LTR1A2,169.98779273684212
LTR1B,37.41981557494369
LTR1B0,4.263687894736842
LTR1B1,20.576004210526314
LTR1C,11.578947368421053
LTR1C1,13.945661052631579
LTR1D,34.656759194736836
LTR1D1,24.94736842105263
LTR1E,13.998760210526317
LTR1F,10.280131578947367
LTR1F1,13.105263210526315
LTR2,290.35518082439694
LTR21A,68.0
LTR21B,8.421052631578947
LTR22A,7.489633105263157
LTR22E,59.21022105263158
LTR23,23.052631703615788
